video_name,wer,rouge1_f1,rouge2_f1,rougeL_f1
lecture_1.mp4,0.0,0.5436893203883495,0.2376237623762376,0.3689320388349514
lecture_2.mp4,0.0,0.4957264957264957,0.10434782608695653,0.30769230769230765
lecture_3.mp4,0.0,0.8142857142857143,0.6811594202898551,0.7999999999999999
